level,a,a_title,a_cat,a_col,a_keys,b,b_title,b_cat,b_col,b_keys,matched,match_rate,dropped_a,dropped_b,sample_matched,sample_unmatched
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,190,137,0.721,151,53,경산시|남천면|경산시|삼풍동|경산시|압량면|경산시|옥산동|경산시|와촌면,경산시|계양동|경산시|남산면|경산시|사동|경산시|사정동|경산시|신교동
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15139564,경상북도 포항시_대피 장소 목록,공공질서및안전 - 안전관리,addr,42,30,0.714,278,12,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대도동|포항시|대송면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,15157822,경상북도 영천시_부동산중개업 현황,지역개발 - 지역및도시,addr,21,15,0.714,422,6,영천시|고경면|영천시|금노동|영천시|금호읍|영천시|대창면|영천시|망정동,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,lotAddr,27,15157833,경상북도 영천시_저수지 보수보강 현황,농림 - 농업·농촌,addr,21,15,0.714,12,6,영천시|고경면|영천시|금노동|영천시|금호읍|영천시|대창면|영천시|망정동,영천시|괴연동|영천시|녹전동|영천시|대전동|영천시|도남동|영천시|도동
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15157817,경상북도 영천시_면직물 생산공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,14,10,0.714,298,4,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|망정동|영천시|북안면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15097231,경상북도 구미시_체육시설업 현황,문화체육관광 - 체육,fclty_adres_lnm,32,15097253,경상북도 구미시_노인 복지 시설 현황,사회복지 - 노인·청소년,instt_adres,14,10,0.714,22,4,구미시|고아읍|구미시|봉곡동|구미시|사곡동|구미시|산동면|구미시|선산읍,구미시|가동|구미시|거의동|구미시|공단동|구미시|광평동|구미시|구평동
emd,15097238,경상북도 구미시_화학 물질 누출 대응 시스템 취급업체,공공질서및안전 - 안전관리,adres,14,15097250,경상북도 구미시_공공와이파이 현황,통신 - 방송통신,locplc_rdnmadr,35,10,0.714,4,25,구미시|고아읍|구미시|공단동|구미시|구포동|구미시|산동면|구미시|선산읍,구미시|가동|구미시|거의동|구미시|광평동|구미시|구평동|구미시|금전동
emd,15157799,경상북도 영천시_미용업현황,보건 - 보건의료,roadAddr,23,15157817,경상북도 영천시_면직물 생산공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,14,10,0.714,13,4,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|망정동|영천시|북안면,영천시|가동|영천시|구읍|영천시|녹전동|영천시|문내동|영천시|바동
emd,15157817,경상북도 영천시_면직물 생산공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,14,15157822,경상북도 영천시_부동산중개업 현황,지역개발 - 지역및도시,addr,21,10,0.714,4,11,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|망정동|영천시|북안면,영천시|구읍|영천시|금노동|영천시|녹전동|영천시|도동|영천시|문내동
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,7,5,0.714,11,2,안동시|영주시|예천군|의성군|청송군,고령군|구미시|김천시|문경시|봉화군
emd,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,286,ep_YeongchoenSeniorwelfare,경상북도 영천시_노인복지시설 현황,사회복지 - 노인·청소년,roadAddr,7,5,0.714,281,2,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|화남면|영천시|화산면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,ep_YeongchoenSeniorwelfare,경상북도 영천시_노인복지시설 현황,사회복지 - 노인·청소년,roadAddr,7,5,0.714,283,2,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|화남면|영천시|화산면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,303,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15097231,경상북도 구미시_체육시설업 현황,문화체육관광 - 체육,fclty_adres_lnm,32,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,5,0.714,27,2,구미시|고아읍|구미시|산동면|구미시|옥성면|구미시|임은동|구미시|장천면,구미시|거의동|구미시|공단동|구미시|광평동|구미시|구평동|구미시|구포동
emd,15097234,경상북도 구미시_문화재 정보,문화체육관광 - 문화재,locplc,21,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,5,0.714,16,2,구미시|고아읍|구미시|도개면|구미시|산동면|구미시|옥성면|구미시|장천면,구미시|구평동|구미시|구포동|구미시|남통동|구미시|무을면|구미시|봉곡동
emd,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,15097237,경상북도 구미시_농경지 용수 공급 시설,농림 - 농업·농촌,adreslnm,20,5,0.714,2,15,구미시|고아읍|구미시|도개면|구미시|산동면|구미시|옥성면|구미시|장천면,구미시|감문면|구미시|거의동|구미시|구포동|구미시|무을면|구미시|부곡동
emd,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,15097245,경상북도 구미시_축산 농가 현황,농림 - 농업·농촌,bplc_adreslnm,11,5,0.714,2,6,구미시|고아읍|구미시|도개면|구미시|산동면|구미시|옥성면|구미시|장천면,구미시|무을면|구미시|산동|구미시|산동읍|구미시|선산읍|구미시|양호동
emd,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,locplcrn,50,5,0.714,2,45,구미시|고아읍|구미시|도개면|구미시|옥성면|구미시|임은동|구미시|장천면,구미시|가동|구미시|가동동|구미시|거의동|구미시|공단동|구미시|광평동
emd,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,15097248,경상북도 구미시_어린이 보호 구역,공공질서및안전 - 안전관리,lnm_adres,32,5,0.714,2,27,구미시|고아읍|구미시|도개면|구미시|옥성면|구미시|임은동|구미시|장천면,구미시|공단동|구미시|광평동|구미시|구평동|구미시|구포동|구미시|금전동
emd,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,15097249,경상북도 구미시_경로당,사회복지 - 노인·청소년,lnm_adres,36,5,0.714,2,31,구미시|고아읍|구미시|도개면|구미시|옥성면|구미시|임은동|구미시|장천면,구미시|거의동|구미시|공단동|구미시|광평동|구미시|구평동|구미시|구포동
emd,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,190,5,0.714,2,185,구미시|고아읍|구미시|도개면|구미시|산동면|구미시|옥성면|구미시|장천면,경산시|계양동|경산시|남천면|경산시|사정동|경산시|삼풍동|경산시|신교동
emd,15097235,경상북도 구미시_경찰서 무인카메라 설치 현황,교통및물류 - 도로,instl_place,7,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,5,0.714,2,432,구미시|고아읍|구미시|도개면|구미시|옥성면|구미시|임은동|구미시|장천면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15110872,경상북도 영주시_안심식당 현황,문화체육관광 - 관광,ADRES,9,15110900,경상북도 영주시_농촌관광시설 현황,문화체육관광 - 문화체육관광일반,RDNMADR,7,5,0.714,4,2,영주시|문수면|영주시|봉현면|영주시|부석면|영주시|순흥면|영주시|풍기읍,영주시|단산면|영주시|안정면|영주시|영주동|영주시|이산면|영주시|장수면
emd,15110876,경상북도 영주시_일반음식점 입식테이블 설치지원 업소현황,일반공공행정 - 일반행정,ADRES,8,15110900,경상북도 영주시_농촌관광시설 현황,문화체육관광 - 문화체육관광일반,RDNMADR,7,5,0.714,3,2,영주시|봉현면|영주시|부석면|영주시|순흥면|영주시|영주동|영주시|풍기읍,영주시|단산면|영주시|문수면|영주시|안정면|영주시|평은면|영주시|휴천동
emd,15110880,경상북도 영주시_농지전용허가 현황,농림 - 농업·농촌,LOCPLC,10,15110900,경상북도 영주시_농촌관광시설 현황,문화체육관광 - 문화체육관광일반,RDNMADR,7,5,0.714,5,2,영주시|문수면|영주시|봉현면|영주시|부석면|영주시|평은면|영주시|풍기읍,영주시|고현동|영주시|단산면|영주시|순흥면|영주시|안정면|영주시|영주동
emd,15110897,경상북도 영주시_노인복지시설,사회복지 - 사회복지일반,RDNMADR,9,15110900,경상북도 영주시_농촌관광시설 현황,문화체육관광 - 문화체육관광일반,RDNMADR,7,5,0.714,4,2,영주시|문수면|영주시|봉현면|영주시|순흥면|영주시|평은면|영주시|풍기읍,영주시|부석면|영주시|안정면|영주시|영주동|영주시|장수면|영주시|하망동
emd,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,225,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,432,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,ep_YeongchoenSeniorwelfare,경상북도 영천시_노인복지시설 현황,사회복지 - 노인·청소년,roadAddr,7,5,0.714,222,2,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|임고면|영천시|화남면,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15157767,경상북도 영천시_공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,33,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,28,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|괴연동|영천시|구읍|영천시|금노동|영천시|녹전동|영천시|대전동
emd,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,lotAddr,27,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,22,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|구읍|영천시|금노동|영천시|녹전동|영천시|대전동|영천시|대창면
emd,15157793,경상북도 영천시_군장병 할인업소 현황,보건 - 식품의약안전,addr,9,ep_YeongchoenSeniorwelfare,경상북도 영천시_노인복지시설 현황,사회복지 - 노인·청소년,roadAddr,7,5,0.714,4,2,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|임고면|영천시|청통면,영천시|과전동|영천시|야사동|영천시|완산동|영천시|중앙동|영천시|화남면
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,11,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|교촌동|영천시|구읍|영천시|망정동|영천시|문내동|영천시|문외동
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,ep_YeongchoenSeniorwelfare,경상북도 영천시_노인복지시설 현황,사회복지 - 노인·청소년,roadAddr,7,5,0.714,11,2,영천시|고경면|영천시|금호읍|영천시|임고면|영천시|청통면|영천시|화남면,영천시|교촌동|영천시|망정동|영천시|문내동|영천시|문외동|영천시|북안면
emd,15157800,경상북도 영천시_의료기기판매업소 현황,보건 - 보건의료,addr,16,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,11,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|중앙동|영천시|청통면,영천시|구읍|영천시|대창면|영천시|망정동|영천시|문외동|영천시|봉동
emd,15157807,경상북도 영천시_동네 체육시설 현황,문화체육관광 - 체육,lotAddr,39,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,5,0.714,34,2,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|과전동|영천시|교촌동|영천시|구읍|영천시|금노동|영천시|남부동
emd,15157808,경상북도 영천시_캠핑장현황,문화체육관광 - 관광,addr,8,15157832,경상북도 영천시_경질유 중질유 사용업체현황,환경 - 대기,addr,7,5,0.714,3,2,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|신녕면|영천시|청통면,영천시|북안면|영천시|임고면|영천시|자양면|영천시|화북면|영천시|화산면
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157811,경상북도 영천시_안전상비의약품 판매업 현황,보건 - 보건의료,addr,12,5,0.714,2,7,영천시|금호읍|영천시|신녕면|영천시|중앙동|영천시|청통면|영천시|화남면,영천시|고경면|영천시|구읍|영천시|대창면|영천시|망정동|영천시|봉동
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157812,경상북도 영천시_제설(모래) 배치현황,공공질서및안전 - 안전관리,dept,11,5,0.714,2,6,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|구읍|영천시|대창면|영천시|북안면|영천시|임고면|영천시|자양면
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157816,경상북도 영천시_강우량시설 현황,환경 - 대기,lotAddr,13,5,0.714,2,8,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|구읍|영천시|대창면|영천시|문외동|영천시|범어동|영천시|북안면
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157817,경상북도 영천시_면직물 생산공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,14,5,0.714,2,9,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|구읍|영천시|녹전동|영천시|대창면|영천시|망정동|영천시|북안면
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157824,경상북도 영천시_마을회관현황,사회복지 - 사회복지일반,addr,11,5,0.714,2,6,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|구읍|영천시|대창면|영천시|북안면|영천시|임고면|영천시|자양면
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157833,경상북도 영천시_저수지 보수보강 현황,농림 - 농업·농촌,addr,21,5,0.714,2,16,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|괴연동|영천시|구읍|영천시|금노동|영천시|대창면|영천시|도림동
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157837,경상북도 영천시_새마을회관 현황,일반공공행정 - 일반행정,lotAddr,23,5,0.714,2,18,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|교촌동|영천시|구읍|영천시|대전동|영천시|대창면|영천시|도남동
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,15157838,경상북도 영천시_농어촌민박 현황,문화체육관광 - 관광,lotAddr,12,5,0.714,2,7,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|구읍|영천시|대창면|영천시|오미동|영천시|완산동|영천시|임고면
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,ep_YeongcheonCCTV,경상북도 영천시_CCTV 현황,일반공공행정 - 일반행정,lotAddr,40,5,0.714,2,35,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|과전동|영천시|괴연동|영천시|교촌동|영천시|구읍|영천시|금노동
emd,15157809,경상북도 영천시_직업소개소 현황,지역개발 - 지역및도시,roadAddr,7,ep_YeongcheonRestaurants,경상북도 영천시_일반음식점현황,보건 - 식품의약안전,lotAddr,37,5,0.714,2,32,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|청통면|영천시|화남면,영천시|과전동|영천시|괴연동|영천시|교촌동|영천시|구읍|영천시|금노동
emd,15157811,경상북도 영천시_안전상비의약품 판매업 현황,보건 - 보건의료,addr,12,15157832,경상북도 영천시_경질유 중질유 사용업체현황,환경 - 대기,addr,7,5,0.714,7,2,영천시|금호읍|영천시|대창면|영천시|신녕면|영천시|청통면|영천시|화산면,영천시|고경면|영천시|망정동|영천시|봉동|영천시|북안면|영천시|상가동
emd,15157811,경상북도 영천시_안전상비의약품 판매업 현황,보건 - 보건의료,addr,12,ep_YeongchoenSeniorwelfare,경상북도 영천시_노인복지시설 현황,사회복지 - 노인·청소년,roadAddr,7,5,0.714,7,2,영천시|금호읍|영천시|임고면|영천시|청통면|영천시|화남면|영천시|화산면,영천시|고경면|영천시|대창면|영천시|망정동|영천시|봉동|영천시|북안면
emd,15157832,경상북도 영천시_경질유 중질유 사용업체현황,환경 - 대기,addr,7,ep_YeongchoenSeniorwelfare,경상북도 영천시_노인복지시설 현황,사회복지 - 노인·청소년,roadAddr,7,5,0.714,2,2,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|청통면|영천시|화산면,영천시|대창면|영천시|신녕면|영천시|임고면|영천시|화남면
emd,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,124,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,88,0.71,36,139,김천시|삼락동|김천시|아포읍|김천시|조마면|문경시|가은읍|문경시|마성면,경산시|남산면|경산시|압량읍|경산시|와촌면|경산시|용성면|경산시|자인면
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15124611,경상북도 상주시_경로당 현황,사회복지 - 노인·청소년,EMD,24,17,0.708,271,7,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|내서면|상주시|모동면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15124613,경상북도 상주시_가축 사육업,농림 - 농업·농촌,ADSTRD,24,17,0.708,271,7,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|내서면|상주시|모동면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15124611,경상북도 상주시_경로당 현황,사회복지 - 노인·청소년,EMD,24,15124614,경상북도 상주시_일반 건축물 시가 표준액,일반공공행정 - 일반행정,ADRES,54,17,0.708,7,37,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|내서면|상주시|모동면,상주시|가장동|상주시|개운동|상주시|거동동|상주시|계림동|상주시|계산동
emd,15124611,경상북도 상주시_경로당 현황,사회복지 - 노인·청소년,EMD,24,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,17,0.708,7,210,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|내서면|상주시|모동면,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15124613,경상북도 상주시_가축 사육업,농림 - 농업·농촌,ADSTRD,24,15124614,경상북도 상주시_일반 건축물 시가 표준액,일반공공행정 - 일반행정,ADRES,54,17,0.708,7,37,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|내서면|상주시|모동면,상주시|가장동|상주시|개운동|상주시|거동동|상주시|계림동|상주시|계산동
emd,15124613,경상북도 상주시_가축 사육업,농림 - 농업·농촌,ADSTRD,24,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,17,0.708,7,210,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|내서면|상주시|모동면,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,ep_YeongcheonRestaurants,경상북도 영천시_일반음식점현황,보건 - 식품의약안전,lotAddr,37,26,0.703,411,11,영천시|고경면|영천시|교촌동|영천시|금노동|영천시|금호읍|영천시|대창면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15139519,경상북도 포항시_생활 지도 시설 현황,사회복지 - 사회복지일반,addr,84,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,59,0.702,25,378,경주시|강동면|봉화군|봉화읍|상주시|공성면|상주시|남성동|상주시|무양동,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15097231,경상북도 구미시_체육시설업 현황,문화체육관광 - 체육,fclty_adres_lnm,32,15097237,경상북도 구미시_농경지 용수 공급 시설,농림 - 농업·농촌,adreslnm,20,14,0.7,18,6,구미시|거의동|구미시|고아읍|구미시|구포동|구미시|부곡동|구미시|산동면,구미시|감문면|구미시|공단동|구미시|광평동|구미시|구평동|구미시|남통동
emd,15097237,경상북도 구미시_농경지 용수 공급 시설,농림 - 농업·농촌,adreslnm,20,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,14,0.7,6,423,구미시|고아읍|구미시|구포동|구미시|도개면|구미시|무을면|구미시|산동읍,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,procStoreNm,10,7,0.7,9,3,고령군|구미시|김천시|문경시|영천시,경산시|경주시|봉화군|성주군|안동시
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,procStoreNm,10,7,0.7,7,3,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|상주시|안동시|영덕군
sgg,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,procStoreNm,10,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,7,0.7,3,12,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|상주시|성주군|안동시
emd,15110880,경상북도 영주시_농지전용허가 현황,농림 - 농업·농촌,LOCPLC,10,15110913,경상북도 영주시_토지재산,지역개발 - 지역및도시,LOCPLC,19,7,0.7,3,12,영주시|고현동|영주시|문수면|영주시|안정면|영주시|이산면|영주시|장수면,영주시|가흥동|영주시|단산면|영주시|문정동|영주시|봉현면|영주시|부석면
emd,15110883,경상북도 영주시_보건지소 및 진료소 현황,보건 - 보건의료,LC,10,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,124,7,0.7,3,117,영주시|문수면|영주시|봉현면|영주시|부석면|영주시|순흥면|영주시|안정면,경산시|남산면|경산시|압량읍|경산시|와촌면|경산시|용성면|경산시|자인면
emd,15139542,경상북도 포항시_인구 건물 위치,사회복지 - 노인·청소년,sigun,43,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,36,3,포항시|대도동|포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대신동|포항시|대잠동
emd,15139550,경상북도 포항시_지역별 기상 현황,환경 - 대기,lc,29,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,22,3,포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍|포항시|장량동,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대도동|포항시|대이동
emd,15139552,경상북도 포항시_지역별 노령 인구 현황,일반공공행정 - 국가통계,sigun,29,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,22,3,포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍|포항시|장량동,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대도동|포항시|대이동
emd,15139553,경상북도 포항시_지역별 생산 가능 인구 현황,일반공공행정 - 국가통계,sigun,29,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,22,3,포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍|포항시|장량동,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대도동|포항시|대이동
emd,15139556,경상북도 포항시_지역별 유소년 인구 현황,일반공공행정 - 국가통계,sigun,29,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,22,3,포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍|포항시|장량동,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대도동|포항시|대이동
emd,15139557,경상북도 포항시_지역별 주민등록 인구 현황,일반공공행정 - 국가통계,gpmn,29,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,22,3,포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍|포항시|장량동,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대도동|포항시|대이동
emd,15139564,경상북도 포항시_대피 장소 목록,공공질서및안전 - 안전관리,addr,42,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,35,3,포항시|대도동|포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대보면|포항시|대신동
emd,15139566,경상북도 포항시_방문 거주지 현황,일반공공행정 - 지방행정·재정지원,emd,29,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,7,0.7,22,3,포항시|대송면|포항시|송도동|포항시|연일읍|포항시|오천읍|포항시|장량동,포항시|구룡포읍|포항시|기계면|포항시|기북면|포항시|대도동|포항시|대이동
